"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
3.22,0.436973571777,-0.435066223145,4.98275756836
3.23,0.424766540527,-0.435066223145,4.9919128418
3.24,0.418853759766,-0.432014465332,4.9919128418
3.25,0.42781829834,-0.435066223145,4.9919128418
3.26,0.418853759766,-0.42896270752,4.98886108398
3.27,0.418853759766,-0.432014465332,4.98886108398
3.28,0.415802001953,-0.425910949707,4.98886108398
3.29,0.409698486328,-0.410652160645,4.97665405273
3.3,0.406646728516,-0.407600402832,4.98275756836
3.31,0.403594970703,-0.40454864502,4.9919128418
3.32,0.400543212891,-0.398445129395,4.98275756836
3.33,0.388336181641,-0.401496887207,4.9919128418
3.34,0.385284423828,-0.386238098145,4.9919128418
3.35,0.388336181641,-0.401496887207,4.9919128418
3.36,0.382232666016,-0.389289855957,4.98886108398
3.37,0.382232666016,-0.39234161377,4.9919128418
3.38,0.379180908203,-0.386238098145,4.98580932617
3.39,0.373077392578,-0.370979309082,4.97970581055
3.4,0.373077392578,-0.36792755127,4.98275756836
3.41,0.366973876953,-0.364875793457,4.9919128418
3.42,0.363922119141,-0.358772277832,4.98580932617
3.43,0.354766845703,-0.361824035645,4.9919128418
3.44,0.357818603516,-0.352668762207,4.9919128418
3.45,0.357818603516,-0.364875793457,4.9919128418
3.46,0.351715087891,-0.358772277832,4.98886108398
3.47,0.351715087891,-0.352668762207,4.9919128418
3.48,0.348663330078,-0.352668762207,4.98580932617
3.49,0.339508056641,-0.337409973145,4.98275756836
3.5,0.339508056641,-0.334548950195,4.98580932617
3.51,0.333404541016,-0.337409973145,4.9919128418
3.52,0.327301025391,-0.331497192383,4.98886108398
3.53,0.315284729004,-0.331497192383,4.9919128418
3.54,0.318336486816,-0.325393676758,4.9919128418
3.55,0.321388244629,-0.331497192383,4.9919128418
3.56,0.318336486816,-0.334548950195,4.98886108398
3.57,0.315284729004,-0.322341918945,4.98275756836
3.58,0.312232971191,-0.319290161133,4.98275756836
3.59,0.309181213379,-0.310134887695,4.98275756836
3.6,0.306129455566,-0.307083129883,4.98886108398
3.61,0.293922424316,-0.310134887695,4.9919128418
3.62,0.300025939941,-0.300979614258,4.98886108398
3.63,0.300025939941,-0.310134887695,4.98886108398
3.64,0.290870666504,-0.307083129883,4.98886108398
3.65,0.293922424316,-0.300979614258,4.98886108398
3.66,0.290870666504,-0.297927856445,4.98275756836
3.67,0.284767150879,-0.288772583008,4.98275756836
3.68,0.281715393066,-0.288772583008,4.98580932617
3.69,0.284767150879,-0.285720825195,4.98886108398
3.7,0.278663635254,-0.285720825195,4.9919128418
3.71,0.272560119629,-0.27961730957,4.9919128418
3.72,0.275611877441,-0.276565551758,4.9919128418
3.73,0.257301330566,-0.276565551758,4.9919128418
3.74,0.263404846191,-0.273513793945,4.98580932617
3.75,0.266456604004,-0.276565551758,4.98886108398
3.76,0.263404846191,-0.273513793945,4.98886108398
3.77,0.266456604004,-0.270462036133,4.98886108398
3.78,0.260353088379,-0.270462036133,4.98886108398
3.79,0.260353088379,-0.273513793945,4.98886108398
3.8,0.251197814941,-0.26741027832,4.98886108398
3.81,0.254249572754,-0.261306762695,4.98580932617
3.82,0.251197814941,-0.261306762695,4.97970581055
3.83,0.245094299316,-0.249099731445,4.98580932617
3.84,0.245094299316,-0.252151489258,4.98580932617
3.85,0.242042541504,-0.246047973633,4.98275756836
3.86,0.242042541504,-0.249099731445,4.98886108398
3.87,0.238990783691,-0.239944458008,4.9919128418
3.88,0.235939025879,-0.24299621582,4.9919128418
3.89,0.229835510254,-0.239944458008,4.9919128418
3.9,0.232887268066,-0.236892700195,4.9919128418
3.91,0.223922729492,-0.236892700195,4.9919128418
3.92,0.229835510254,-0.23078918457,4.98580932617
3.93,0.226974487305,-0.239944458008,4.9919128418
3.94,0.226974487305,-0.236892700195,4.9919128418
3.95,0.226974487305,-0.233840942383,4.98886108398
3.96,0.223922729492,-0.23078918457,4.9919128418
3.97,0.22087097168,-0.233840942383,4.98886108398
3.98,0.211715698242,-0.23078918457,4.98886108398
3.99,0.217819213867,-0.224685668945,4.98580932617
4,0.211715698242,-0.224685668945,4.98275756836
4.01,0.211715698242,-0.212478637695,4.98580932617
4.02,0.211715698242,-0.215530395508,4.98580932617
4.03,0.20866394043,-0.209426879883,4.97665405273
